CP	Nom	Population	Categorie
74890	Brenthonne	927	3
74890	Fessy	767	3
74890	Lully	682	3
74920	Combloux	2080	3
74930	Pers-Jussy	2660	3
74930	Scientrier	1087	3
74930	Arbusigny	1028	3
74940	Annecy-le-Vieux	20012	2
74950	Scionzier	7503	3
74960	Cran-Gevrier	17358	2
74960	Meythet	8367	3
74970	Marignier	6228	3
75000	Paris	2249975	1
76100	Rouen	111553	1
76110	Goderville	2861	3
76110	Bréauté	1323	3
76110	Saint-Sauveur-d'Émalleville	1191	3
76110	Écrainville	1031	3
76110	Manneville-la-Goupil	1019	3
76110	Bec-de-Mortagne	684	3
76110	Vattetot-sous-Beaumont	567	3
76110	Annouville-Vilmesnil	526	3
76110	Saint-Maclou-la-Brière	501	3
76111	Yport	963	3
76113	Sahurs	1270	3
76113	Saint-Pierre-de-Manneville	750	3
76116	Blainville-Crevon	1173	3
76116	Servaville-Salmonville	1064	3
76116	Ry	795	3
76116	Martainville-Épreville	725	3
76116	Catenay	697	3
76116	Auzouville-sur-Ry	644	3
76116	Saint-Denis-le-Thiboult	509	3
76117	Incheville	1312	3
76119	Varengeville-sur-Mer	1020	3
76120	Le Grand-Quevilly	24637	2
76130	Mont-Saint-Aignan	19333	2
76133	Épouville	2829	3
76133	Manéglise	1188	3
76133	Rolleville	1133	3
76133	Saint-Martin-du-Bec	561	3
76140	Le Petit-Quevilly	22055	2
76150	Maromme	11349	2
76150	Saint-Jean-du-Cardonnay	1354	3
76150	La Vaupalière	972	3
76160	Darnétal	9492	3
76160	Saint-Léger-du-Bourg-Denis	3464	3
76160	Saint-Jacques-sur-Darnétal	2597	3
76160	Saint-Martin-du-Vivier	1732	3
76160	Bois-d'Ennebourg	523	3
76160	Fontaine-sous-Préaux	514	3
76170	Lillebonne	8880	3
76170	Saint-Nicolas-de-la-Taille	1401	3
76170	Saint-Antoine-la-Forêt	1022	3
76170	Saint-Jean-de-Folleville	834	3
76170	Mélamare	774	3
76170	La Trinité-du-Mont	753	3
76170	Auberville-la-Campagne	629	3
76190	Yvetot	11725	2
76190	Sainte-Marie-des-Champs	1483	3
76190	Valliquerville	1277	3
76190	Allouville-Bellefosse	1187	3
76190	Auzebosc	1040	3
76190	Fréville	886	3
76190	Touffreville-la-Corbeline	782	3
76190	Croix-Mare	741	3
76190	Étoutteville	725	3
76190	Autretot	697	3
76190	Saint-Clair-sur-les-Monts	628	3
76190	Hautot-Saint-Sulpice	618	3
76190	Blacqueville	611	3
76190	Saint-Aubin-de-Crétot	556	3
76190	Betteville	555	3
76200	Dieppe	31148	2
76210	Bolbec	11732	2
76210	Gruchet-le-Valasse	2940	3
76210	Nointot	1388	3
76210	Beuzeville-la-Grenier	1079	3
76210	Saint-Eustache-la-Forêt	1065	3
76210	Lanquetot	1049	3
76210	Beuzevillette	701	3
76210	Bernières	670	3
76210	Parc-d'Anxtot	580	3
76210	Saint-Jean-de-la-Neuville	559	3
76220	Gournay-en-Bray	6402	3
76220	Ferrières-en-Bray	1649	3
76220	Cuy-Saint-Fiacre	656	3
76220	Beauvoir-en-Lyons	605	3
76230	Bois-Guillaume	21107	2
76230	Quincampoix	3023	3
76230	Isneauville	2504	3
76240	Le Mesnil-Esnard	7253	3
76240	Bonsecours	6469	3
76240	Belbeuf	1981	3
76250	Déville-lès-Rouen	10365	2
76260	Eu	7351	3
76260	Étalondes	1131	3
76260	Saint-Pierre-en-Val	1111	3
76260	Ponts-et-Marais	814	3
76260	Saint-Rémy-Boscrocourt	765	3
76260	Flocques	707	3
76260	Longroy	673	3
76260	Le Mesnil-Réaume	634	3
76260	Monchy-sur-Eu	578	3
76270	Neufchâtel-en-Bray	4836	3
76270	Mesnières-en-Bray	1000	3
76270	Saint-Saire	633	3
76270	Neuville-Ferrières	591	3
76280	Criquetot-l'Esneval	2356	3
76280	Saint-Jouin-Bruneval	1848	3
76280	Turretot	1518	3
76280	Angerville-l'Orcher	1475	3
76280	Gonneville-la-Mallet	1324	3
76280	Anglesqueville-l'Esneval	553	3
76290	Montivilliers	16344	2
76290	Fontaine-la-Mallet	2680	3
76290	Saint-Martin-du-Manoir	1550	3
76290	Mannevillette	818	3
76300	Sotteville-lès-Rouen	28679	2
76310	Sainte-Adresse	7494	3
76320	Caudebec-lès-Elbeuf	9905	3
76320	Saint-Pierre-lès-Elbeuf	8392	3
76330	Notre-Dame-de-Gravenchon	8105	3
76330	Norville	898	3
76340	Blangy-sur-Bresle	2911	3
76340	Foucarmont	945	3
76340	Réalcamp	665	3
76340	Monchaux-Soreng	650	3
76340	Nesle-Normandeuse	592	3
76340	Hodeng-au-Bosc	574	3
76350	Oissel	11395	2
76360	Barentin	12239	2
76360	Villers-Écalles	1790	3
76360	Pissy-Pôville	1263	3
76370	Rouxmesnil-Bouteilles	2001	3
76370	Martin-Église	1535	3
76370	Berneval-le-Grand	1385	3
76370	Saint-Martin-en-Campagne	1277	3
76370	Bracquemont	864	3
76370	Grèges	811	3
76370	Belleville-sur-Mer	784	3
76370	Ancourt	721	3
76370	Derchigny	569	3
76380	Canteleu	14790	2
76380	Val-de-la-Haye	718	3
76390	Aumale	2334	3
76390	Criquiers	675	3
76390	Vieux-Rouen-sur-Bresle	638	3
76400	Fécamp	19264	2
76400	Épreville	1032	3
76400	Froberville	1018	3
76400	Senneville-sur-Fécamp	807	3
76400	Toussaint	754	3
76400	Colleville	749	3
76400	Sainte-Hélène-Bondeville	714	3
76400	Tourville-les-Ifs	556	3
76410	Saint-Aubin-lès-Elbeuf	8131	3
76410	Cléon	5452	3
76410	Tourville-la-Rivière	2473	3
76410	Freneuse	921	3
76410	Sotteville-sous-le-Val	757	3
76430	Saint-Romain-de-Colbosc	3838	3
76430	Saint-Aubin-Routot	1723	3
76430	Tancarville	1353	3
76430	La Remuée	1327	3
76430	La Cerlangue	1311	3
76430	Étainhus	1073	3
76430	Saint-Vigor-d'Ymonville	1039	3
76430	Sandouville	798	3
76430	Sainneville	796	3
76430	Épretot	732	3
76430	Saint-Gilles-de-la-Neuville	657	3
76430	Saint-Vincent-Cramesnil	613	3
76430	Graimbouville	604	3
76440	Forges-les-Eaux	3502	3
76440	Sommery	849	3
76450	Cany-Barville	3032	3
76450	Ourville-en-Caux	1084	3
76450	Grainville-la-Teinturière	1055	3
76450	Saint-Martin-aux-Buneaux	667	3
76450	Vittefleur	632	3
76450	Bosville	550	3
76450	Ouainville	512	3
76460	Néville	1113	3
76460	Saint-Riquier-ès-Plains	587	3
76470	Le Tréport	5261	3
76480	Duclair	4139	3
76480	Saint-Pierre-de-Varengeville	2218	3
76480	Sainte-Marguerite-sur-Duclair	1939	3
76480	Jumièges	1753	3
76480	Roumare	1382	3
76480	Saint-Paër	1232	3
76480	Anneville-Ambourville	1213	3
76480	Yainville	1106	3
76480	Bardouville	672	3
76480	Le Mesnil-sous-Jumièges	601	3
76480	Berville-sur-Seine	552	3
76480	Épinay-sur-Duclair	507	3
76490	Caudebec-en-Caux	2266	3
76490	Saint-Wandrille-Rançon	1182	3
76490	Villequier	762	3
76500	Elbeuf	16800	2
76500	La Londe	2272	3
76510	Saint-Nicolas-d'Aliermont	3680	3
76510	Saint-Aubin-le-Cauf	918	3
76510	Notre-Dame-d'Aliermont	698	3
76510	Saint-Vaast-d'Équiqueville	670	3
76510	Meulers	592	3
76510	Dampierre-Saint-Nicolas	521	3
76520	Montmain	1380	3
76520	Ymare	1146	3
76520	Saint-Aubin-Celloville	965	3
76520	Quévreville-la-Poterie	932	3
76520	Mesnil-Raoul	888	3
76520	Gouy	796	3
76520	Fresne-le-Plan	631	3
76530	Grand-Couronne	9836	3
76530	Moulineaux	911	3
76530	La Bouille	771	3
76540	Angerville-la-Martel	912	3
76540	Saint-Pierre-en-Port	832	3
76540	Életot	612	3
76540	Thérouldeville	602	3
76540	Ypreville-Biville	559	3
76540	Theuville-aux-Maillots	502	3
76550	Offranville	3316	3
76550	Hautot-sur-Mer	1977	3
76550	Tourville-sur-Arques	1238	3
76550	Saint-Aubin-sur-Scie	1134	3
76550	Ambrumesnil	517	3
76560	Doudeville	2561	3
76560	Héricourt-en-Caux	953	3
76560	Saint-Laurent-en-Caux	783	3
76560	Yvecrique	664	3
76570	Pavilly	6224	3
76570	Limésy	1446	3
76570	Mesnil-Panneville	679	3
76580	Le Trait	5254	3
76590	Longueville-sur-Scie	982	3
76590	Sainte-Foy	559	3
76590	La Chaussée	510	3
76620	Le Havre	174156	1
76630	Envermeu	2141	3
76630	Biville-sur-Mer	734	3
76630	Tourville-la-Chapelle	556	3
76630	Bailly-en-Rivière	544	3
76640	Fauville-en-Caux	2222	3
76640	Yébleron	1375	3
76640	Hattenville	680	3
76640	Alvimare	569	3
76640	Bermonville	500	3
76660	Londinières	1291	3
76660	Fresnoy-Folny	710	3
76680	Saint-Saëns	2522	3
76680	Bellencombre	690	3
76680	Montérolier	547	3
76680	Critot	506	3
76690	Fontaine-le-Bourg	1457	3
76690	Sierville	972	3
76690	Grugny	918	3
76690	Saint-Georges-sur-Fontaine	895	3
76690	Saint-André-sur-Cailly	884	3
76690	Cailly	708	3
76690	Mont-Cauvaire	622	3
76690	Esteville	519	3
76700	Gonfreville-l'Orcher	9119	3
76700	Harfleur	8197	3
76700	Gainneville	2682	3
76700	Rogerville	1251	3
76710	Eslettes	1489	3
76710	Bosc-Guérard-Saint-Adrien	875	3
76710	Anceaumeville	698	3
76720	Heugleville-sur-Scie	598	3
76730	Bacqueville-en-Caux	1812	3
76730	Avremesnil	984	3
76730	Brachy	745	3
76730	Auppegard	724	3
76730	Thil-Manneville	545	3
76730	Gueures	528	3
76740	Fontaine-le-Dun	855	3
76740	Angiens	553	3
76750	Morgny-la-Pommeraye	1020	3
76750	Bosc-Roger-sur-Buchy	736	3
76750	Sainte-Croix-sur-Buchy	680	3
76750	Vieux-Manoir	679	3
76760	Yerville	2372	3
76760	Criquetot-sur-Ouville	753	3
76760	Vibeuf	642	3
76760	Ouville-l'Abbaye	637	3
76760	Ectot-l'Auber	590	3
76770	Malaunay	5959	3
76770	Le Houlme	4010	3
76770	Houppeville	2549	3
76780	Sigy-en-Bray	707	3
76790	Étretat	1469	3
76790	Le Tilleul	695	3
76790	Bordeaux-Saint-Clair	646	3
76800	Saint-Étienne-du-Rouvray	28118	2
76810	Luneray	2136	3
76810	Gruchet-Saint-Siméon	709	3
76840	Saint-Martin-de-Boscherville	1440	3
76840	Hénouville	1237	3
76840	Quevillon	589	3
76850	Bosc-le-Hard	1508	3
76850	Étaimpuis	725	3
76850	Montreuil-en-Caux	510	3
76860	Longueil	564	3
76860	Quiberville	549	3
76860	Ouville-la-Rivière	546	3
76870	Gaillefontaine	1274	3
76880	Arques-la-Bataille	2555	3
76890	Tôtes	1457	3
76890	Saint-Ouen-du-Breuil	766	3
76890	Saint-Victor-l'Abbaye	733	3
76890	Biville-la-Baignarde	646	3
76890	Belleville-en-Caux	625	3
76890	Saint-Maclou-de-Folleville	607	3
76890	Saint-Denis-sur-Scie	542	3
76910	Criel-sur-Mer	2780	3
76920	Amfreville-la-Mi-Voie	3159	3
76930	Octeville-sur-Mer	5791	3
76940	La Mailleraye-sur-Seine	2053	3
76940	Notre-Dame-de-Bliquetuit	710	3
76940	Saint-Nicolas-de-Bliquetuit	570	3
76950	Les Grandes-Ventes	1758	3
76960	Notre-Dame-de-Bondeville	7024	3
76970	Motteville	786	3
76980	Veules-les-Roses	546	3
77000	Melun	39497	2
77000	Vaux-le-Pénil	10803	2
77000	Livry-sur-Seine	1927	3
77090	Collégien	3099	3
77100	Meaux	52225	2
77100	Nanteuil-lès-Meaux	5454	3
77100	Mareuil-lès-Meaux	2241	3
77111	Soignolles-en-Brie	2077	3
77111	Solers	1246	3
77114	Gouaix	1446	3
77114	Hermé	624	3
77115	Sivry-Courtry	1027	3
77115	Blandy	735	3
77118	Bazoches-lès-Bray	826	3
77120	Coulommiers	14622	2
77120	Mouroux	4997	3
77120	Chailly-en-Brie	1443	3
77120	Saints	1293	3
77120	Amillis	781	3
77120	Beautheil	724	3
77122	Monthyon	1644	3
77123	Noisy-sur-École	2020	3
77123	Le Vaudoué	754	3
77124	Crégy-lès-Meaux	4339	3
77124	Villenoy	4161	3
77124	Penchard	1055	3
77126	Châtenay-sur-Seine	955	3
77127	Lieusaint	10441	2
77130	Montereau-Fault-Yonne	16573	2
77130	Varennes-sur-Seine	3377	3
77130	La Grande-Paroisse	2610	3
77130	Marolles-sur-Seine	1609	3
77130	Misy-sur-Yonne	983	3
77130	Dormelles	862	3
77130	Ville-Saint-Jacques	718	3
77131	Touquin	1093	3
77133	Féricy	582	3
77134	Les Ormes-sur-Voulzie	837	3
77135	Pontcarré	2014	3
77138	Luzancy	1073	3
77140	Nemours	12822	2
77140	Saint-Pierre-lès-Nemours	5575	3
77140	Montcourt-Fromonville	2073	3
77140	Darvault	818	3
77140	Nonville	613	3
77141	Vaudoy-en-Brie	849	3
77144	Montévrain	8950	3
77144	Chalifert	1234	3
77145	May-en-Multien	899	3
77150	Lésigny	7429	3
77150	Férolles-Attilly	1135	3
77154	Villeneuve-les-Bordes	609	3
77156	Thoury-Férottes	680	3
77160	Provins	12206	2
77160	Chenoise	1289	3
77160	Chalautre-la-Petite	579	3
77163	Mortcerf	1455	3
77163	Dammartin-sur-Tigeaux	913	3
77165	Saint-Soupplets	3231	3
77165	Iverny	585	3
77166	Grisy-Suisnes	2395	3
77167	Bagneaux-sur-Loing	1695	3
77169	Boissy-le-Châtel	3110	3
77169	Chauffry	1021	3
77170	Brie-Comte-Robert	16075	2
77170	Coubert	1962	3
77171	Sourdun	1457	3
77171	Chalautre-la-Grande	698	3
77173	Chevry-Cossigny	3897	3
77174	Villeneuve-le-Comte	1791	3
77174	Villeneuve-Saint-Denis	728	3
77176	Savigny-le-Temple	29074	2
77176	Nandy	5851	3
77177	Brou-sur-Chantereine	4324	3
77178	Saint-Pathus	5901	3
77178	Oissery	2124	3
77181	Courtry	6280	3
77183	Croissy-Beaubourg	1988	3
77184	Émerainville	7253	3
77185	Lognes	14410	2
77186	Noisiel	15786	2
77190	Dammarie-les-Lys	20661	2
77200	Torcy	22866	2
77210	Avon	14084	2
77210	Samoreau	2328	3
77220	Tournan-en-Brie	8174	3
77220	Gretz-Armainvilliers	8066	3
77220	Presles-en-Brie	2281	3
77220	Liverdy-en-Brie	1298	3
77230	Dammartin-en-Goële	8258	3
77230	Moussy-le-Neuf	2935	3
77230	Longperrier	2464	3
77230	Moussy-le-Vieux	987	3
77230	Villeneuve-sous-Dammartin	636	3
77230	Marchémoret	548	3
77240	Cesson	9092	3
77240	Vert-Saint-Denis	6986	3
77240	Seine-Port	1960	3
77250	Veneux-les-Sablons	4820	3
77250	Moret-sur-Loing	4318	3
77250	Villecerf	704	3
77250	Villemer	683	3
77250	Épisy	527	3
77260	La Ferté-sous-Jouarre	9222	3
77260	Chamigny	1300	3
77260	Sammeron	1051	3
77260	Ussy-sur-Marne	997	3
77260	Reuil-en-Brie	837	3
77270	Villeparisis	24525	2
77280	Othis	6458	3
77290	Mitry-Mory	18828	2
77290	Compans	723	3
77300	Fontainebleau	14708	2
77310	Saint-Fargeau-Ponthierry	12909	2
77310	Boissise-le-Roi	3616	3
77320	La Ferté-Gaucher	4557	3
77320	Jouy-sur-Morin	2171	3
77320	Choisy-en-Brie	1356	3
77320	Chevru	1081	3
77320	Beton-Bazoches	812	3
77320	Meilleray	511	3
77330	Ozoir-la-Ferrière	20123	2
77340	Pontault-Combault	36458	2
77350	Le Mée-sur-Seine	20693	2
77350	Boissise-la-Bertrand	1068	3
77360	Vaires-sur-Marne	12812	2
77370	Nangis	8165	3
77370	Fontenailles	1062	3
77370	La Chapelle-Rablais	962	3
77370	Rampillon	799	3
77370	Gastins	684	3
77370	La Croix-en-Brie	669	3
77380	Combs-la-Ville	21908	2
77390	Verneuil-l'Étang	3185	3
77390	Chaumes-en-Brie	3045	3
77390	Ozouer-le-Voulgis	1815	3
77390	Yèbles	664	3
77390	Champdeuil	662	3
77390	Crisenoy	624	3
77390	Fouju	562	3
77400	Lagny-sur-Marne	20306	2
77400	Thorigny-sur-Marne	9125	3
77400	Saint-Thibault-des-Vignes	6259	3
77400	Pomponne	3547	3
77400	Dampmart	3179	3
77400	Gouvernes	1101	3
77410	Claye-Souilly	11122	2
77410	Annet-sur-Marne	3229	3
77410	Villevaudé	2027	3
77410	Charny	1225	3
77410	Messy	1097	3
77410	Gressy	902	3
77410	Précy-sur-Marne	788	3
77410	Villeroy	700	3
77410	Fresnes-sur-Marne	657	3
77410	Saint-Mesmes	574	3
77420	Champs-sur-Marne	24499	2
77430	Champagne-sur-Seine	6499	3
77440	Lizy-sur-Ourcq	3621	3
77440	Armentières-en-Brie	1399	3
77440	Mary-sur-Marne	1207	3
77440	Isles-les-Meldeuses	776	3
77440	Vendrest	718	3
77440	Cocherel	614	3
77450	Esbly	5882	3
77450	Montry	3343	3
77450	Condé-Sainte-Libiaire	1416	3
77450	Isles-lès-Villenoy	911	3
77450	Lesches	701	3
77450	Trilbardou	652	3
77450	Jablines	650	3
77460	Souppes-sur-Loing	5494	3
77460	Chaintreaux	917	3
77470	Trilport	4866	3
77470	Fublaines	1167	3
77470	Boutigny	878	3
77470	Poincy	701	3
77470	Montceaux-lès-Meaux	607	3
77480	Bray-sur-Seine	2427	3
77480	Mousseaux-lès-Bray	707	3
77480	Fontaine-Fourches	595	3
77500	Chelles	52817	2
77510	Rebais	2146	3
77510	Villeneuve-sur-Bellot	1141	3
77510	Doue	1009	3
77510	Saint-Denis-lès-Rebais	946	3
77510	Bellot	799	3
77510	Verdelot	709	3
77510	Sablonnières	699	3
77515	Pommeuse	2844	3
77515	Faremoutiers	2465	3
77515	La Celle-sur-Morin	1269	3
77520	Montigny-Lencoup	1283	3
77520	Gurcy-le-Châtel	581	3
77520	Vimpelles	503	3
77540	Rozay-en-Brie	2770	3
77540	Courpalay	1413	3
77540	Voinsles	584	3
77540	Le Plessis-Feu-Aussoux	545	3
77550	Moissy-Cramayel	17243	2
77550	Réau	1321	3
77560	Villiers-Saint-Georges	1205	3
77570	Château-Landon	3125	3
77570	Bougligny	720	3
77570	Aufferville	547	3
77580	Guérard	2250	3
77580	Villiers-sur-Morin	1882	3
77580	Voulangis	1546	3
77580	Bouleurs	1453	3
77580	Coutevroult	996	3
77580	Maisoncelles-en-Brie	855	3
77590	Chartrettes	2573	3
77590	Fontaine-le-Port	939	3
77600	Bussy-Saint-Georges	25135	2
77600	Guermantes	1217	3
77600	Bussy-Saint-Martin	726	3
77600	Jossigny	632	3
77610	Fontenay-Trésigny	5218	3
77610	La Houssaye-en-Brie	1618	3
77610	Marles-en-Brie	1443	3
77610	Neufmoutiers-en-Brie	972	3
77620	Égreville	2182	3
77620	Bransles	519	3
77630	Barbizon	1357	3
77630	Saint-Martin-en-Bière	797	3
77640	Jouarre	4184	3
77640	Signy-Signets	607	3
77650	Soisy-Bouy	802	3
77650	Chalmaison	745	3
77650	Savins	621	3
77650	Jutigny	560	3
77660	Saint-Jean-les-Deux-Jumeaux	1098	3
77660	Changis-sur-Marne	1084	3
77670	Saint-Mammès	3180	3
77680	Roissy-en-Brie	22436	2
77690	Montigny-sur-Loing	2791	3
77690	La Genevraye	622	3
77700	Serris	7866	3
77700	Bailly-Romainvilliers	6884	3
77700	Magny-le-Hongre	6580	3
77700	Coupvray	2656	3
77710	Villemaréchal	830	3
77710	Nanteau-sur-Lunain	679	3
77710	Chevry-en-Sereine	507	3
77720	Mormant	4433	3
77720	Bombon	860	3
77720	Saint-Ouen-en-Brie	860	3
77720	Quiers	690	3
77730	Saâcy-sur-Marne	1760	3
77730	Citry	808	3
77730	Méry-sur-Marne	627	3
77750	Saint-Cyr-sur-Morin	1903	3
77750	Orly-sur-Morin	672	3
77750	Saint-Ouen-sur-Morin	557	3
77760	La Chapelle-la-Reine	2567	3
77760	Achères-la-Forêt	1232	3
77760	Ury	790	3
77760	Larchant	751	3
77760	Villiers-sous-Grez	750	3
77760	Recloses	699	3
77780	Bourron-Marlotte	2683	3
77810	Thomery	3429	3
77820	Le Châtelet-en-Brie	4413	3
77820	Les Écrennes	608	3
77830	Pamfou	936	3
77830	Valence-en-Brie	904	3
77830	Échouboulains	505	3
77840	Crouy-sur-Ourcq	1745	3
77850	Héricy	2538	3
77860	Quincy-Voisins	5092	3
77860	Saint-Germain-sur-Morin	3553	3
77860	Couilly-Pont-aux-Dames	2155	3
77870	Vulaines-sur-Seine	2640	3
77880	Grez-sur-Loing	1424	3
77910	Varreddes	1856	3
77920	Samois-sur-Seine	2100	3
77930	Chailly-en-Bière	1974	3
77930	Saint-Sauveur-sur-École	1095	3
77930	Fleury-en-Bière	639	3
77940	Voulx	1745	3
77940	Esmans	889	3
77940	La Brosse-Montceaux	727	3
77940	Noisy-Rudignon	599	3
77940	Blennes	566	3
77950	Rubelles	1903	3
77950	Maincy	1691	3
77950	Moisenay	1238	3
77950	Voisenon	1027	3
77950	Montereau-sur-le-Jard	556	3
77950	Saint-Germain-Laxis	506	3
77970	Jouy-le-Châtel	1469	3
77970	Pécy	819	3
77990	Le Mesnil-Amelot	851	3
78000	Versailles	86307	2
78100	Saint-Germain-en-Laye	40653	2
78110	Le Vésinet	15929	2
78111	Dammartin-en-Serve	1055	3
78112	Fourqueux	4095	3
78113	Condé-sur-Vesgre	1149	3
78113	Adainville	753	3
78113	Bourdonné	502	3
78114	Magny-les-Hameaux	9100	3
78117	Toussus-le-Noble	1006	3
78120	Rambouillet	25860	2
78120	Sonchamp	1589	3
78121	Crespières	1568	3
78124	Mareil-sur-Mauldre	1734	3
78125	Gazeran	1256	3
78125	Poigny-la-Forêt	1017	3
78125	Orphin	911	3
78125	Saint-Hilarion	897	3
78125	Raizeux	864	3
78125	Émancé	859	3
78125	Orcemont	843	3
78125	La Boissière-École	750	3
78125	Mittainville	603	3
78126	Aulnay-sur-Mauldre	1156	3
78130	Les Mureaux	30739	2
78130	Chapet	1195	3
78140	Vélizy-Villacoublay	20711	2
78150	Le Chesnay	29226	2
78160	Marly-le-Roi	16645	2
78170	La Celle-Saint-Cloud	21181	2
78180	Montigny-le-Bretonneux	33567	2
78190	Trappes	29563	2
78200	Mantes-la-Jolie	42727	2
78200	Mantes-la-Ville	19839	2
78200	Magnanville	5904	3
78200	Buchelay	2406	3
78200	Perdreauville	630	3
78200	Boissy-Mauvoisin	624	3
78200	Soindres	608	3
78200	Jouy-Mauvoisin	553	3
78210	Saint-Cyr-l'École	17655	2
78220	Viroflay	15723	2
78230	Le Pecq	16675	2
78240	Chambourcy	5845	3
78250	Hardricourt	2076	3
78250	Oinville-sur-Montcient	1111	3
78250	Tessancourt-sur-Aubette	947	3
78260	Achères	19606	2
78270	Bonnières-sur-Seine	4427	3
78270	Bennecourt	1812	3
78270	Blaru	927	3
78270	Lommoye	647	3
78270	Mousseaux-sur-Seine	617	3
78270	La Villeneuve-en-Chevrie	572	3
78280	Guyancourt	28245	2
78290	Croissy-sur-Seine	10060	2
78300	Poissy	37662	2
78310	Maurepas	18928	2
78310	Coignières	4476	3
78320	Le Mesnil-Saint-Denis	6611	3
78320	La Verrière	5924	3
78320	Lévis-Saint-Nom	1708	3
78330	Fontenay-le-Fleury	12981	2
78340	Les Clayes-sous-Bois	17678	2
78350	Jouy-en-Josas	8211	3
78360	Montesson	15270	2
78370	Plaisir	31074	2
78380	Bougival	8472	3
78390	Bois-d'Arcy	13788	2
78400	Chatou	30281	2
78410	Aubergenville	11867	2
78410	Flins-sur-Seine	2389	3
78410	Bouafle	2106	3
78410	Nézel	1070	3
78410	La Falaise	607	3
78420	Carrières-sur-Seine	15441	2
78430	Louveciennes	7186	3
78440	Gargenville	6811	3
78440	Issou	4552	3
78440	Porcheville	3071	3
78440	Fontenay-Saint-Père	988	3
78440	Jambville	826	3
78440	Guitrancourt	651	3
78450	Villepreux	9888	3
78450	Chavenay	1892	3
78460	Chevreuse	5808	3
78460	Choisel	535	3
78470	Saint-Rémy-lès-Chevreuse	7826	3
78480	Verneuil-sur-Seine	15466	2
78490	Montfort-l'Amaury	3127	3
78490	Méré	1708	3
78490	Galluis	1140	3
78490	Le Tremblay-sur-Mauldre	979	3
78490	Grosrouvre	949	3
78490	Les Mesnuls	863	3
78490	Bazoches-sur-Guyonne	579	3
78490	Boissy-sans-Avoir	578	3
78500	Sartrouville	51431	2
78510	Triel-sur-Seine	11549	2
78520	Limay	16304	2
78520	Follainville-Dennemont	1851	3
78520	Guernes	1010	3
78520	Saint-Martin-la-Garenne	931	3
78530	Buc	5245	3
78550	Houdan	3337	3
78550	Bazainville	1442	3
78550	Maulette	796	3
78550	Gressey	542	3
78560	Le Port-Marly	4946	3
78570	Andrésy	11980	2
78570	Chanteloup-les-Vignes	9614	3
78580	Maule	5764	3
78580	Bazemont	1517	3
78580	Les Alluets-le-Roi	1211	3
78580	Jumeauville	584	3
78590	Noisy-le-Roi	7765	3
78600	Maisons-Laffitte	23125	2
78610	Le Perray-en-Yvelines	6669	3
78610	Auffargis	1991	3
78610	Saint-Léger-en-Yvelines	1491	3
78610	Les Bréviaires	1256	3
78620	L'Étang-la-Ville	4729	3
78630	Morainvilliers	2473	3
78640	Neauphle-le-Château	3028	3
78640	Saint-Germain-de-la-Grange	1819	3
78640	Neauphle-le-Vieux	811	3
78650	Saulx-Marchais	902	3
78660	Ablis	3260	3
78660	Boinville-le-Gaillard	616	3
78670	Villennes-sur-Seine	5103	3
78670	Médan	1436	3
78680	Épône	6473	3
78690	Les Essarts-le-Roi	6298	3
78690	Saint-Rémy-l'Honoré	1379	3
78700	Conflans-Sainte-Honorine	35582	2
78710	Rosny-sur-Seine	5614	3
78720	Cernay-la-Ville	1642	3
78720	La Celle-les-Bordes	909	3
78720	Senlisse	538	3
78730	Saint-Arnoult-en-Yvelines	6154	3
78730	Rochefort-en-Yvelines	937	3
78730	Sainte-Mesme	929	3
78730	Ponthévrard	602	3
78730	Longvilliers	510	3
78740	Vaux-sur-Seine	4798	3
78740	Évecquemont	788	3
78750	Mareil-Marly	3518	3
78760	Jouars-Pontchartrain	5297	3
78770	Villiers-le-Mahieu	700	3
78780	Maurecourt	4328	3
78790	Septeuil	2225	3
78790	Arnouville-lès-Mantes	864	3
78800	Houilles	31952	2
78810	Feucherolles	2847	3
78820	Juziers	3781	3
78830	Bullion	1951	3
78830	Bonnelles	1922	3
78840	Moisson	927	3
78850	Thiverval-Grignon	1030	3
78890	Garancières	2395	3
78910	Orgerus	2354	3
78910	Tacoignières	1058	3
78910	Orvilliers	702	3
78910	Flexanville	581	3
78920	Ecquevilly	3937	3
78930	Breuil-Bois-Robert	713	3
78930	Goussonville	615	3
78950	Gambais	2445	3
78955	Carrières-sous-Poissy	15453	2
78960	Voisins-le-Bretonneux	11631	2
78970	Mézières-sur-Seine	3556	3
78980	Bréval	1942	3
78980	Neauphlette	881	3
78990	Élancourt	26389	2
79000	Niort	57813	2
79000	Bessines	1592	3
79000	Sciecq	588	3
79100	Thouars	9622	3
79100	Mauzé-Thouarsais	2101	3
79100	Sainte-Verge	1421	3
79100	Saint-Jean-de-Thouars	1336	3
79100	Louzy	1285	3
79100	Saint-Léger-de-Montbrun	1217	3
79100	Oiron	949	3
79100	Missé	855	3
79100	Luzay	577	3
79110	Chef-Boutonne	2125	3
79120	Lezay	2076	3
79120	Rom	880	3
79120	Chey	618	3
79120	Sepvret	594	3
79130	Secondigny	1811	3
79130	Azay-sur-Thouet	1111	3
79140	Cerizay	4697	3
79140	Combrand	1153	3
79140	Bretignolles	637	3
79150	Moutiers-sous-Argenton	608	3
79150	Massais	581	3
79150	Saint-Maurice-la-Fougereuse	538	3
79160	Coulonges-sur-l'Autize	2375	3
79160	Villiers-en-Plaine	1714	3
